zone,area,sub_area,pole,config_code,config_name,longitude,latitude
Downtown,East Village,1100	TENTH AVE,10-1111,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155538,32.717344
Downtown,East Village,1100	TENTH AVE,10-1113,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155538,32.717460
Downtown,East Village,1100	TENTH AVE,10-1115,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155588,32.717349
Downtown,East Village,1100	TENTH AVE,10-1117,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155588,32.717349
Downtown,East Village,1100	TENTH AVE,10-1118,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155737,32.717594
Downtown,East Village,1100	TENTH AVE,10-1120,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155783,32.717577
Downtown,East Village,1100	TENTH AVE,10-1121,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155540,32.717673
Downtown,East Village,1100	TENTH AVE,10-1122,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155869,32.717785
Downtown,East Village,1100	TENTH AVE,10-1124,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155867,32.717791
Downtown,East Village,1200	TENTH AVE,10-1201,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155923,32.717942
Downtown,East Village,1200	TENTH AVE,10-1203,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155957,32.717977
Downtown,East Village,1200	TENTH AVE,10-1205,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155880,32.718097
Downtown,East Village,1200	TENTH AVE,10-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155543,32.718071
Downtown,East Village,1200	TENTH AVE,10-1211,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155544,32.718265
Downtown,East Village,1200	TENTH AVE,10-1219,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155546,32.718460
Downtown,East Village,1200	TENTH AVE,10-1221,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155548,32.718654
Downtown,East Village,300	TENTH AVE,10-303,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155437,32.708285
Downtown,East Village,300	TENTH AVE,10-305,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155507,32.708418
Downtown,East Village,300	TENTH AVE,10-307,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155539,32.708431
Downtown,East Village,300	TENTH AVE,10-309,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155592,32.708648
Downtown,East Village,300	TENTH AVE,10-311,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155714,32.708890
Downtown,East Village,400	TENTH AVE,10-400E,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155474,32.709791
Downtown,East Village,400	TENTH AVE,10-425,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155483,32.710257
Downtown,East Village,600	TENTH AVE,10-601,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155489,32.711679
Downtown,East Village,600	TENTH AVE,10-603,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155490,32.711778
Downtown,East Village,600	TENTH AVE,10-605,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155492,32.711877
Downtown,East Village,600	TENTH AVE,10-607,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155493,32.711976
Downtown,East Village,600	TENTH AVE,10-609,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155494,32.712076
Downtown,East Village,600	TENTH AVE,10-611,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155496,32.712175
Downtown,East Village,600	TENTH AVE,10-613,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155497,32.712274
Downtown,East Village,600	TENTH AVE,10-619,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155498,32.712373
Downtown,East Village,600	TENTH AVE,10-625,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155500,32.712472
Downtown,East Village,700	TENTH AVE,10-700,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155684,32.712733
Downtown,East Village,700	TENTH AVE,10-702,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155685,32.712791
Downtown,East Village,700	TENTH AVE,10-707,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155503,32.712849
Downtown,East Village,700	TENTH AVE,10-709,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155504,32.712926
Downtown,East Village,700	TENTH AVE,10-710,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155686,32.713002
Downtown,East Village,700	TENTH AVE,10-712,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155687,32.713059
Downtown,East Village,700	TENTH AVE,10-714,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155687,32.713136
Downtown,East Village,700	TENTH AVE,10-715,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155506,32.713195
Downtown,East Village,700	TENTH AVE,10-717,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155506,32.713271
Downtown,East Village,700	TENTH AVE,10-719,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155507,32.713329
Downtown,East Village,700	TENTH AVE,10-721,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155507,32.713406
Downtown,East Village,700	TENTH AVE,10-723,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155507,32.713463
Downtown,East Village,700	TENTH AVE,10-725,9274,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155508,32.713540
Downtown,East Village,800	TENTH AVE,10-800,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155692,32.713778
Downtown,East Village,800	TENTH AVE,10-801,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155510,32.713836
Downtown,East Village,800	TENTH AVE,10-802,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155693,32.713912
Downtown,East Village,800	TENTH AVE,10-804,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155693,32.713970
Downtown,East Village,800	TENTH AVE,10-806,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155694,32.714046
Downtown,East Village,800	TENTH AVE,10-807,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155512,32.714105
Downtown,East Village,800	TENTH AVE,10-814,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155695,32.714181
Downtown,East Village,800	TENTH AVE,10-816,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155695,32.714257
Downtown,East Village,800	TENTH AVE,10-818,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155696,32.714315
Downtown,East Village,800	TENTH AVE,10-819,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155514,32.714373
Downtown,East Village,800	TENTH AVE,10-820,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155697,32.714449
Downtown,East Village,800	TENTH AVE,10-824,9001,30 Min Max $1.25 HR 10am-8pm Mon-Sat,-117.155697,32.714526
Downtown,East Village,800	TENTH AVE,10-825,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.155516,32.714584
Downtown,East Village,900	TENTH AVE,10-901,9281,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155517,32.714784
Downtown,East Village,900	TENTH AVE,10-902,9281,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155700,32.714859
Downtown,East Village,900	TENTH AVE,10-903,9281,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155518,32.714898
Downtown,East Village,900	TENTH AVE,10-904,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155701,32.714972
Downtown,East Village,900	TENTH AVE,10-906,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155702,32.715029
Downtown,East Village,900	TENTH AVE,10-907,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155520,32.715069
Downtown,East Village,900	TENTH AVE,10-908,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155703,32.715143
Downtown,East Village,900	TENTH AVE,10-909,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155521,32.715183
Downtown,East Village,900	TENTH AVE,10-910,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155704,32.715238
Downtown,East Village,900	TENTH AVE,10-912,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155705,32.715295
Downtown,East Village,900	TENTH AVE,10-917,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155523,32.715353
Downtown,East Village,900	TENTH AVE,10-919,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155524,32.715410
Downtown,East Village,900	TENTH AVE,10-922,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155706,32.715466
Downtown,East Village,900	TENTH AVE,10-924,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155707,32.715523
Downtown,East Village,900	TENTH AVE,10-925,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155525,32.715581
Downtown,East Village,900	TENTH AVE,10-927,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155526,32.715638
Downtown,East Village,300 Eleventh Ave,11-300W,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.154527,32.708909
Downtown,East Village,300 Eleventh Ave,11-400W,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.154542,32.709870
Downtown,East Village,400	ELEVENTH AVE,11-420,9284,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.154526,32.710219
Downtown,East Village,300 Eleventh Ave,11-500W,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.154637,32.710874
Downtown,East Village,500	ELEVENTH AVE,11-520,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.154754,32.711274
Downtown,East Village,500	ELEVENTH AVE,11-522,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.154755,32.711372
Downtown,East Village,700	ELEVENTH AVE,11-706,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154775,32.712756
Downtown,East Village,700	ELEVENTH AVE,11-708,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154776,32.712852
Downtown,East Village,700	ELEVENTH AVE,11-710,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154777,32.712948
Downtown,East Village,700	ELEVENTH AVE,11-711,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154596,32.713045
Downtown,East Village,700	ELEVENTH AVE,11-712,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154779,32.713140
Downtown,East Village,700	ELEVENTH AVE,11-715,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154598,32.713237
Downtown,East Village,700	ELEVENTH AVE,11-717,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154598,32.713333
Downtown,East Village,700	ELEVENTH AVE,11-718,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154776,32.712852
Downtown,East Village,700	ELEVENTH AVE,11-720,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154778,32.713044
Downtown,East Village,700	ELEVENTH AVE,11-722,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154780,32.713236
Downtown,East Village,700	ELEVENTH AVE,11-723,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154593,32.712758
Downtown,East Village,700	ELEVENTH AVE,11-724,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154776,32.712852
Downtown,East Village,700	ELEVENTH AVE,11-725,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154593,32.712758
Downtown,East Village,800	ELEVENTH AVE,11-802,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154785,32.713820
Downtown,East Village,800	ELEVENTH AVE,11-814,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154786,32.713917
Downtown,East Village,800	ELEVENTH AVE,11-817,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154604,32.714014
Downtown,East Village,800	ELEVENTH AVE,11-818,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154787,32.714128
Downtown,East Village,800	ELEVENTH AVE,11-819,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154606,32.714225
Downtown,East Village,800	ELEVENTH AVE,11-820,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154789,32.714340
Downtown,East Village,800	ELEVENTH AVE,11-821,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154607,32.714437
Downtown,East Village,800	ELEVENTH AVE,11-823,9166,4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.154608,32.714552
Downtown,East Village,900	ELEVENTH AVE,11-911,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.154612,32.714942
Downtown,East Village,900	ELEVENTH AVE,11-915,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.154614,32.715132
Downtown,East Village,900	ELEVENTH AVE,11-917,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.154616,32.715322
Downtown,East Village,500	THIRTEENTH ST,13-502,9281,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152939,32.710685
Downtown,East Village,500	THIRTEENTH ST,13-504,9281,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152925,32.710573
Downtown,East Village,500	THIRTEENTH ST,13-506,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152926,32.710633
Downtown,East Village,500	THIRTEENTH ST,13-508,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152926,32.710692
Downtown,East Village,500	THIRTEENTH ST,13-510,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152927,32.710772
Downtown,East Village,500	THIRTEENTH ST,13-512,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152928,32.710832
Downtown,East Village,500	THIRTEENTH ST,13-514,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152928,32.710892
Downtown,East Village,500	THIRTEENTH ST,13-526,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152929,32.710952
Downtown,East Village,500	THIRTEENTH ST,13-528,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152930,32.711011
Downtown,East Village,500	THIRTEENTH ST,13-530,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152930,32.711071
Downtown,East Village,500	THIRTEENTH ST,13-532,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152931,32.711131
Downtown,East Village,500	THIRTEENTH ST,13-534,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152931,32.711191
Downtown,East Village,500	THIRTEENTH ST,13-536,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152932,32.711271
Downtown,East Village,500	THIRTEENTH ST,13-538,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152933,32.711330
Downtown,East Village,500	THIRTEENTH ST,13-540,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152934,32.711390
Downtown,East Village,600	THIRTEENTH ST,13-600,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152869,32.711675
Downtown,East Village,600	THIRTEENTH ST,13-602,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152869,32.711675
Downtown,East Village,600	THIRTEENTH ST,13-604,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152870,32.711896
Downtown,East Village,600	THIRTEENTH ST,13-606,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152846,32.711888
Downtown,East Village,600	THIRTEENTH ST,13-608,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152821,32.711961
Downtown,East Village,600	THIRTEENTH ST,13-610,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152815,32.711969
Downtown,East Village,600	THIRTEENTH ST,13-614,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152763,32.712120
Downtown,East Village,600	THIRTEENTH ST,13-616,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152763,32.712120
Downtown,East Village,600	THIRTEENTH ST,13-624,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152729,32.712416
Downtown,East Village,700	THIRTEENTH ST,13-700W1,13178,MSPM 4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.152809,32.712961
Downtown,East Village,700	THIRTEENTH ST,13-700W2,13178,MSPM 4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.153288,32.713942
Downtown,East Village,700	THIRTEENTH ST,13-701,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152776,32.712902
Downtown,East Village,700	THIRTEENTH ST,13-703,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152816,32.712971
Downtown,East Village,700	THIRTEENTH ST,13-705,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152322,32.712693
Downtown,East Village,700	THIRTEENTH ST,13-707,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152362,32.712770
Downtown,East Village,700	THIRTEENTH ST,13-709,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152778,32.713152
Downtown,East Village,700	THIRTEENTH ST,13-711,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152779,32.713382
Downtown,East Village,700	THIRTEENTH ST,13-717,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152770,32.713206
Downtown,East Village,700	THIRTEENTH ST,13-719,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152723,32.713313
Downtown,East Village,700	THIRTEENTH ST,13-721,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.153048,32.713450
Downtown,East Village,700	THIRTEENTH ST,13-723,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152788,32.713391
Downtown,East Village,800	THIRTEENTH ST,13-817,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152783,32.714081
Downtown,East Village,800	THIRTEENTH ST,13-821,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152783,32.714215
Downtown,East Village,800	THIRTEENTH ST,13-827,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152784,32.714253
Downtown,East Village,800	THIRTEENTH ST,13-829,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152784,32.714292
Downtown,East Village,800	THIRTEENTH ST,13-833,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152784,32.714445
Downtown,East Village,800	THIRTEENTH ST,13-835,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152785,32.714522
Downtown,East Village,800	THIRTEENTH ST,13-837,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152785,32.714618
Downtown,East Village,200	FOURTEENTH ST,14-209,9283,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151801,32.707692
Downtown,East Village,200	FOURTEENTH ST,14-213,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151802,32.708018
Downtown,East Village,400	FOURTEENTH ST,14-401,9283,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151825,32.709957
Downtown,East Village,500	FOURTEENTH ST,14-506,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151948,32.711094
Downtown,East Village,500	FOURTEENTH ST,14-508,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151999,32.711061
Downtown,East Village,500	FOURTEENTH ST,14-510,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152011,32.711102
Downtown,East Village,500	FOURTEENTH ST,14-512,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152026,32.711106
Downtown,East Village,500	FOURTEENTH ST,14-514,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.152032,32.711119
Downtown,East Village,500	FOURTEENTH ST,14-516,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151903,32.711193
Downtown,East Village,500	FOURTEENTH ST,14-518,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151960,32.711179
Downtown,East Village,500	FOURTEENTH ST,14-520,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151877,32.711242
Downtown,East Village,500	FOURTEENTH ST,14-521,9280,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151834,32.710677
Downtown,East Village,500	FOURTEENTH ST,14-522,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151851,32.711284
Downtown,East Village,500	FOURTEENTH ST,14-523,9280,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151835,32.710836
Downtown,East Village,500	FOURTEENTH ST,14-524,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151909,32.711333
Downtown,East Village,500	FOURTEENTH ST,14-525,9281,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151837,32.711015
Downtown,East Village,600	FOURTEENTH ST,14-603,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151846,32.711700
Downtown,East Village,600	FOURTEENTH ST,14-605,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151848,32.711819
Downtown,East Village,600	FOURTEENTH ST,14-607,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151850,32.711918
Downtown,East Village,600	FOURTEENTH ST,14-609,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151852,32.712036
Downtown,East Village,600	FOURTEENTH ST,14-611,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.151854,32.712135
Downtown,East Village,600	FOURTEENTH ST,14-613,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.151856,32.712254
Downtown,East Village,600	FOURTEENTH ST,14-615,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.151858,32.712353
Downtown,East Village,600	FOURTEENTH ST,14-617,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.151861,32.712472
Downtown,East Village,700	FOURTEENTH ST,14-700,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152046,32.712733
Downtown,East Village,700	FOURTEENTH ST,14-702,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152047,32.712790
Downtown,East Village,700	FOURTEENTH ST,14-704,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152047,32.712848
Downtown,East Village,700	FOURTEENTH ST,14-706,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152048,32.712905
Downtown,East Village,700	FOURTEENTH ST,14-707,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151866,32.712945
Downtown,East Village,700	FOURTEENTH ST,14-708,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152048,32.713020
Downtown,East Village,700	FOURTEENTH ST,14-709,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151867,32.713060
Downtown,East Village,700	FOURTEENTH ST,14-710,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152049,32.713135
Downtown,East Village,700	FOURTEENTH ST,14-713,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151867,32.713175
Downtown,East Village,700	FOURTEENTH ST,14-715,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151868,32.713290
Downtown,East Village,700	FOURTEENTH ST,14-716,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152051,32.713346
Downtown,East Village,700	FOURTEENTH ST,14-717,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151869,32.713405
Downtown,East Village,700	FOURTEENTH ST,14-718,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152052,32.713462
Downtown,East Village,700	FOURTEENTH ST,14-719,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151870,32.713520
Downtown,East Village,700	FOURTEENTH ST,14-720,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152052,32.713577
Downtown,East Village,700	FOURTEENTH ST,14-722,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.152046,32.713424
Downtown,East Village,800	FOURTEENTH ST,14-809,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151874,32.714046
Downtown,East Village,800	FOURTEENTH ST,14-811,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151874,32.714123
Downtown,East Village,800	FOURTEENTH ST,14-813,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151875,32.714200
Downtown,East Village,800	FOURTEENTH ST,14-815,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151875,32.714257
Downtown,East Village,800	FOURTEENTH ST,14-817,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151876,32.714334
Downtown,East Village,800	FOURTEENTH ST,14-819,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151876,32.714392
Downtown,East Village,800	FOURTEENTH ST,14-821,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151877,32.714468
Downtown,East Village,800	FOURTEENTH ST,14-823,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151877,32.714526
Downtown,East Village,800	FOURTEENTH ST,14-825,1044,9 Hour Max $0.50 HR 8am-6pm M-Sat,-117.151878,32.714603
Downtown,East Village,900	FOURTEENTH ST,14-911,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat,-117.151879,32.714821
Downtown,East Village,900	FOURTEENTH ST,14-913,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat,-117.151880,32.714898
Downtown,East Village,900	FOURTEENTH ST,14-915,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat,-117.151880,32.714955
Downtown,East Village,900	FOURTEENTH ST,14-917,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat,-117.151881,32.715031
Downtown,East Village,900	FOURTEENTH ST,14-919,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat,-117.151881,32.715088
Downtown,East Village,900	FOURTEENTH ST,14-921,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat,-117.151882,32.715164
Downtown,East Village,900	FOURTEENTH ST,14-923,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat,-117.151882,32.715240
Downtown,East Village,900	FOURTEENTH ST,14-925,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat,-117.151883,32.715297
Downtown,East Village,900	FOURTEENTH ST,14-927,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat,-117.151883,32.715373
Downtown,East Village,900	FOURTEENTH ST,14-929,9458,2 Hour Max $1.25 HR 8am-4pm Mon-Sat,-117.151883,32.715430
